date,country,event,impact,actual,forecast,previous
2024/10/02 05:00:00,EUR,Unemployment Rate (Aug),Moderate Volatility Expected,6.4%,6.4%,6.4%
2024/10/02 05:30:00,GBP,BoE FPC Meeting Minutes,Low Volatility Expected,,,
2024/10/02 05:30:00,EUR,German 10-Year Bund Auction,Moderate Volatility Expected,2.080%,,2.110%
2024/10/02 05:30:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2024/10/02 05:45:00,EUR,German Buba Vice President Buch Speaks,Moderate Volatility Expected,,,
2024/10/02 06:00:00,USD,OPEC Meeting,Moderate Volatility Expected,,,
2024/10/02 07:00:00,USD,MBA 30-Year Mortgage Rate,Low Volatility Expected,6.14%,,6.13%
2024/10/02 07:00:00,USD,MBA Mortgage Applications (WoW),Low Volatility Expected,-1.3%,,11.0%
2024/10/02 07:00:00,USD,MBA Purchase Index,Low Volatility Expected,149.3,,148.2
2024/10/02 07:00:00,USD,Mortgage Market Index,Low Volatility Expected,292.3,,296.1
2024/10/02 07:00:00,USD,Mortgage Refinance Index,Low Volatility Expected,"1,099.5",,"1,132.9"
2024/10/02 07:00:00,EUR,ECB's Elderson Speaks,Moderate Volatility Expected,,,
2024/10/02 07:45:00,EUR,German Buba Balz Speaks,Moderate Volatility Expected,,,
2024/10/02 08:00:00,BRL,Industrial Production (MoM) (Aug),Low Volatility Expected,0.1%,,-1.4%
2024/10/02 08:00:00,BRL,Industrial Production (YoY) (Aug),Moderate Volatility Expected,2.2%,,6.1%
2024/10/02 08:15:00,USD,ADP Nonfarm Employment Change (Sep),High Volatility Expected,143K,124K,103K
2024/10/02 09:00:00,CHF,SNB Quarterly Bulletin,Low Volatility Expected,,,
2024/10/02 09:00:00,SGD,S&P Global Manufacturing PMI (Sep),Low Volatility Expected,51.0,,50.9
2024/10/02 10:00:00,GBP,BoE MPC Member Pill Speaks,Moderate Volatility Expected,,,
2024/10/02 10:00:00,USD,All Car Sales (Sep),Low Volatility Expected,3.01M,,2.88M
2024/10/02 10:00:00,USD,All Truck Sales (Sep),Low Volatility Expected,12.77M,,12.38M
2024/10/02 10:30:00,USD,Crude Oil Inventories,High Volatility Expected,3.889M,-1.500M,-4.471M
2024/10/02 10:30:00,USD,EIA Refinery Crude Runs (WoW),Low Volatility Expected,-0.662M,,-0.124M
2024/10/02 10:30:00,USD,Crude Oil Imports,Low Volatility Expected,0.191M,,0.826M
2024/10/02 10:30:00,USD,Cushing Crude Oil Inventories,Moderate Volatility Expected,0.840M,,0.116M
2024/10/02 10:30:00,USD,Distillate Fuel Production,Low Volatility Expected,-0.104M,,-0.158M
2024/10/02 10:30:00,USD,EIA Weekly Distillates Stocks,Low Volatility Expected,-1.284M,-1.500M,-2.227M
2024/10/02 10:30:00,USD,Gasoline Production,Low Volatility Expected,-0.235M,,0.176M
2024/10/02 10:30:00,USD,Heating Oil Stockpiles,Low Volatility Expected,-0.277M,,0.191M
2024/10/02 10:30:00,USD,EIA Weekly Refinery Utilization Rates (WoW),Low Volatility Expected,-3.3%,,-1.2%
2024/10/02 10:30:00,USD,Gasoline Inventories,Low Volatility Expected,1.119M,-0.100M,-1.538M
2024/10/02 11:00:00,USD,FOMC Member Bowman Speaks,Moderate Volatility Expected,,,
2024/10/02 12:00:00,RUB,Business Confidence,Low Volatility Expected,6.8,,7.1
2024/10/02 12:00:00,RUB,GDP Monthly (YoY) (Aug),Moderate Volatility Expected,2.4%,,3.5%
2024/10/02 12:00:00,RUB,Russian Real Wage Growth (YoY) (Jul),Low Volatility Expected,8.1%,6.0%,6.2%
2024/10/02 12:00:00,RUB,Retail Sales (YoY) (Aug),Moderate Volatility Expected,5.1%,5.5%,6.2%
2024/10/02 12:00:00,RUB,Unemployment Rate (Aug),Moderate Volatility Expected,2.4%,2.4%,2.4%
2024/10/02 12:15:00,USD,FOMC Member Barkin Speaks,Low Volatility Expected,,,
2024/10/02 12:45:00,EUR,ECB's Schnabel Speaks,Moderate Volatility Expected,,,
2024/10/02 13:30:00,BRL,Foreign Exchange Flows,Low Volatility Expected,-0.164B,,-3.058B
2024/10/02 19:50:00,JPY,Foreign Bonds Buying,Low Volatility Expected,-58.0B,,774.9B
2024/10/02 19:50:00,JPY,Foreign Investments in Japanese Stocks,Low Volatility Expected,757.9B,,"-1,927.7B"
2024/10/02 20:00:00,NZD,ANZ Commodity Price Index (MoM),Low Volatility Expected,1.8%,,2.1%
2024/10/02 21:30:00,AUD,Exports (MoM) (Aug),Low Volatility Expected,-0.2%,,0.3%
2024/10/02 21:30:00,AUD,Imports (MoM) (Aug),Low Volatility Expected,-0.2%,,-0.6%
2024/10/02 21:30:00,AUD,Trade Balance (Aug),Moderate Volatility Expected,5.644B,5.510B,5.636B
2024/10/02 21:30:00,JPY,BoJ Board Member Noguchi Speaks,Moderate Volatility Expected,,,
2024/10/02 23:35:00,JPY,10-Year JGB Auction,Moderate Volatility Expected,0.871%,,0.915%
2024/10/03 02:30:00,CHF,CPI (YoY) (Sep),Low Volatility Expected,0.8%,1.1%,1.1%
2024/10/03 02:30:00,CHF,CPI (MoM) (Sep),Moderate Volatility Expected,-0.3%,-0.1%,0.0%
2024/10/03 04:30:00,HKD,Retail Sales (YoY) (Aug),Low Volatility Expected,-10.1%,,-11.8%
2024/10/03 05:00:00,EUR,French 10-Year OAT Auction,Low Volatility Expected,2.92%,,2.95%
2024/10/03 05:00:00,EUR,French 30-Year OAT Auction,Low Volatility Expected,3.55%,,3.49%
2024/10/03 05:00:00,RUB,Russian Forex Intervention (Oct),Low Volatility Expected,71.8B,,172.9B
2024/10/03 05:00:00,EUR,PPI (MoM) (Aug),Low Volatility Expected,0.6%,0.4%,0.7%
2024/10/03 05:00:00,EUR,PPI (YoY) (Aug),Low Volatility Expected,-2.3%,-2.4%,-2.2%
2024/10/03 06:00:00,EUR,Spanish 3-Year Bonos Auction,Low Volatility Expected,2.277%,,2.531%
2024/10/03 07:30:00,USD,Challenger Job Cuts (Sep),Low Volatility Expected,72.821K,,75.891K
2024/10/03 07:30:00,USD,Challenger Job Cuts (YoY),Low Volatility Expected,53.4%,,1.0%
2024/10/03 07:30:00,INR,M3 Money Supply,Low Volatility Expected,10.8%,,10.4%
2024/10/03 07:30:00,EUR,ECB Publishes Account of Monetary Policy Meeting,Moderate Volatility Expected,,,
2024/10/03 08:15:00,CAD,Reserve Assets Total (Sep),Low Volatility Expected,128.1B,,125.8B
2024/10/03 08:30:00,USD,Continuing Jobless Claims,Moderate Volatility Expected,"1,826K",,"1,827K"
2024/10/03 08:30:00,USD,Initial Jobless Claims,High Volatility Expected,225K,222K,219K
2024/10/03 08:30:00,USD,Jobless Claims 4-Week Avg.,Low Volatility Expected,224.25K,,225.00K
2024/10/03 09:00:00,RUB,Central Bank reserves (USD),Low Volatility Expected,633.6B,,625.2B
2024/10/03 10:00:00,USD,Durables Excluding Defense (MoM) (Aug),Low Volatility Expected,-0.2%,,-0.2%
2024/10/03 10:00:00,USD,Durables Excluding Transport (MoM) (Aug),Low Volatility Expected,0.5%,,0.5%
2024/10/03 10:00:00,USD,Factory Orders (MoM) (Aug),Moderate Volatility Expected,-0.2%,0.1%,4.9%
2024/10/03 10:00:00,USD,Factory orders ex transportation (MoM) (Aug),Low Volatility Expected,-0.1%,,0.3%
2024/10/03 10:00:00,USD,Fed Schmid Speaks,Low Volatility Expected,,,
2024/10/03 10:00:00,USD,ISM Non-Manufacturing Business Activity (Sep),Low Volatility Expected,59.9,,53.3
2024/10/03 10:00:00,USD,ISM Non-Manufacturing Employment (Sep),Moderate Volatility Expected,48.1,50.0,50.2
2024/10/03 10:00:00,USD,ISM Non-Manufacturing New Orders (Sep),Low Volatility Expected,59.4,52.5,53.0
2024/10/03 10:00:00,USD,ISM Non-Manufacturing PMI (Sep),High Volatility Expected,54.9,51.7,51.5
2024/10/03 10:00:00,USD,ISM Non-Manufacturing Prices (Sep),High Volatility Expected,59.4,56.3,57.3
2024/10/03 10:30:00,USD,Natural Gas Storage,Low Volatility Expected,55B,59B,47B
2024/10/03 10:40:00,USD,FOMC Member Bostic Speaks,Moderate Volatility Expected,,,
2024/10/03 11:30:00,USD,4-Week Bill Auction,Low Volatility Expected,4.755%,,4.700%
2024/10/03 11:30:00,USD,8-Week Bill Auction,Low Volatility Expected,4.655%,,4.650%
2024/10/03 16:30:00,USD,Fed's Balance Sheet,Moderate Volatility Expected,"7,047B",,"7,080B"
2024/10/03 16:30:00,USD,Reserve Balances with Federal Reserve Banks,Low Volatility Expected,3.097T,,3.142T
2024/10/03 21:30:00,AUD,Home Loans (MoM) (Aug),Moderate Volatility Expected,0.7%,,2.5%
2024/10/03 21:30:00,AUD,Invest Housing Finance (MoM) (Aug),Low Volatility Expected,1.4%,,5.1%
2024/10/04 01:00:00,SGD,Retail Sales (MoM) (Aug),Low Volatility Expected,0.7%,,3.1%
2024/10/04 01:00:00,SGD,Retail Sales (YoY) (Aug),Low Volatility Expected,0.6%,,1.0%
2024/10/04 01:45:00,CHF,Unemployment Rate n.s.a. (Sep),Low Volatility Expected,2.5%,2.4%,2.4%
2024/10/04 01:45:00,CHF,Unemployment Rate s.a. (Sep),Low Volatility Expected,2.6%,2.6%,2.5%
2024/10/04 02:45:00,EUR,French Industrial Production (MoM) (Aug),Low Volatility Expected,1.4%,0.3%,0.2%
2024/10/04 03:00:00,EUR,Spanish Industrial Production (YoY) (Aug),Low Volatility Expected,-0.1%,0.1%,-0.4%
2024/10/04 03:55:00,GBP,BoE MPC Member Pill Speaks,Moderate Volatility Expected,,,
2024/10/04 04:00:00,GBP,Car Registration (YoY) (Sep),Low Volatility Expected,1.0%,,-1.3%
2024/10/04 04:00:00,EUR,Italian Public Deficit (Q2),Low Volatility Expected,3.4%,,8.4%
2024/10/04 04:00:00,EUR,German Buba Vice President Buch Speaks,Moderate Volatility Expected,,,
2024/10/04 04:30:00,GBP,Housing Equity Withdrawal (QoQ),Low Volatility Expected,-14.7B,-20.3B,-23.0B
2024/10/04 04:30:00,GBP,United Kingdom New Passenger Cars Registration (Sep),Low Volatility Expected,"275,239.0",,"84,575.0"
2024/10/04 05:00:00,EUR,German Car Registration (YoY),Low Volatility Expected,-7.0%,,-27.8%
2024/10/04 06:00:00,EUR,Italian Retail Sales (MoM) (Aug),Low Volatility Expected,-0.5%,0.2%,0.5%
2024/10/04 06:00:00,EUR,Italian Retail Sales (YoY) (Aug),Low Volatility Expected,0.8%,,0.9%
2024/10/04 06:00:00,EUR,ECB's De Guindos Speaks,Moderate Volatility Expected,,,
2024/10/04 07:00:00,CAD,Leading Index (MoM) (Sep),Low Volatility Expected,0.22%,,0.21%
2024/10/04 07:30:00,INR,Bank Loan Growth,Low Volatility Expected,13.0%,,13.0%
2024/10/04 07:30:00,INR,Deposit Growth,Low Volatility Expected,11.5%,,11.5%
2024/10/04 07:30:00,INR,"FX Reserves, USD",Low Volatility Expected,704.89B,,692.30B
2024/10/04 08:30:00,USD,Average Hourly Earnings (YoY) (YoY) (Sep),Moderate Volatility Expected,4.0%,3.8%,3.9%
2024/10/04 08:30:00,USD,Average Hourly Earnings (MoM) (Sep),High Volatility Expected,0.4%,0.3%,0.5%
2024/10/04 08:30:00,USD,Average Weekly Hours (Sep),Low Volatility Expected,34.2,34.3,34.3
2024/10/04 08:30:00,USD,Government Payrolls (Sep),Low Volatility Expected,31.0K,,45.0K
2024/10/04 08:30:00,USD,Manufacturing Payrolls (Sep),Low Volatility Expected,-7K,-5K,-27K
2024/10/04 08:30:00,USD,Nonfarm Payrolls (Sep),High Volatility Expected,254K,147K,159K
2024/10/04 08:30:00,USD,Participation Rate (Sep),Moderate Volatility Expected,62.7%,62.7%,62.7%
2024/10/04 08:30:00,USD,Private Nonfarm Payrolls (Sep),Moderate Volatility Expected,223K,125K,114K
2024/10/04 08:30:00,USD,U6 Unemployment Rate (Sep),Moderate Volatility Expected,7.7%,,7.9%
2024/10/04 08:30:00,USD,Unemployment Rate (Sep),High Volatility Expected,4.1%,4.2%,4.2%
2024/10/04 09:00:00,USD,FOMC Member Williams Speaks,Moderate Volatility Expected,,,
2024/10/04 09:10:00,EUR,ECB's Elderson Speaks,Moderate Volatility Expected,,,
2024/10/04 10:00:00,CAD,Ivey PMI n.s.a (Sep),Low Volatility Expected,54.5,,50.3
2024/10/04 10:00:00,CAD,Ivey PMI (Sep),Moderate Volatility Expected,53.1,50.3,48.2
2024/10/04 13:00:00,USD,U.S. Baker Hughes Oil Rig Count,Moderate Volatility Expected,479,484,484
2024/10/04 13:00:00,USD,U.S. Baker Hughes Total Rig Count,Moderate Volatility Expected,585,,587
2024/10/04 14:00:00,BRL,Trade Balance (Sep),Low Volatility Expected,5.36B,,4.52B
2024/10/04 15:30:00,GBP,CFTC GBP speculative net positions,Moderate Volatility Expected,93.8K,,87.0K
2024/10/04 15:30:00,USD,CFTC Aluminium speculative net positions,Low Volatility Expected,3.8K,,3.9K
2024/10/04 15:30:00,USD,CFTC Copper speculative net positions,Low Volatility Expected,43.2K,,33.1K
2024/10/04 15:30:00,USD,CFTC Corn speculative net positions,Low Volatility Expected,-7.2K,,-64.2K
2024/10/04 15:30:00,USD,CFTC Crude Oil speculative net positions,Moderate Volatility Expected,159.6K,,158.6K
2024/10/04 15:30:00,USD,CFTC Gold speculative net positions,Moderate Volatility Expected,299.9K,,315.4K
2024/10/04 15:30:00,USD,CFTC Nasdaq 100 speculative net positions,Moderate Volatility Expected,16.1K,,16.0K
2024/10/04 15:30:00,USD,CFTC Natural Gas speculative net positions,Low Volatility Expected,-109.0K,,-91.5K
2024/10/04 15:30:00,USD,CFTC S&P 500 speculative net positions,Moderate Volatility Expected,7.5K,,-35.8K
2024/10/04 15:30:00,USD,CFTC Silver speculative net positions,Low Volatility Expected,56.9K,,62.2K
2024/10/04 15:30:00,USD,CFTC Soybeans speculative net positions,Low Volatility Expected,-73.7K,,-93.4K
2024/10/04 15:30:00,USD,CFTC Wheat speculative net positions,Low Volatility Expected,-6.1K,,-12.1K
2024/10/04 15:30:00,CAD,CFTC CAD speculative net positions,Low Volatility Expected,-70.0K,,-65.6K
2024/10/04 15:30:00,CHF,CFTC CHF speculative net positions,Low Volatility Expected,-22.9K,,-19.3K
2024/10/04 15:30:00,AUD,CFTC AUD speculative net positions,Moderate Volatility Expected,14.5K,,-11.2K
2024/10/04 15:30:00,BRL,CFTC BRL speculative net positions,Moderate Volatility Expected,-38.3K,,-37.3K
2024/10/04 15:30:00,JPY,CFTC JPY speculative net positions,Moderate Volatility Expected,56.8K,,66.0K
2024/10/04 15:30:00,NZD,CFTC NZD speculative net positions,Low Volatility Expected,2.0K,,-1.5K
2024/10/04 15:30:00,EUR,CFTC EUR speculative net positions,Moderate Volatility Expected,55.3K,,71.7K
2024/10/04 16:30:00,RUB,CFTC RUB speculative positions,Moderate Volatility Expected,,,-32.7K
2024/10/06 17:00:00,KRW,FX Reserves - USD (Sep),Low Volatility Expected,419.97B,,415.92B
2024/10/06 19:50:00,JPY,Foreign Reserves (USD) (Sep),Low Volatility Expected,"1,254.9B",,"1,235.7B"
2024/10/06 21:30:00,AUD,MI Inflation Gauge (MoM),Low Volatility Expected,0.1%,,-0.1%
2024/10/07 01:00:00,JPY,Coincident Indicator (MoM) (Aug),Low Volatility Expected,-3.7%,,3.1%
2024/10/07 01:00:00,JPY,Leading Index (MoM) (Aug),Low Volatility Expected,-2.6%,,0.2%
2024/10/07 01:00:00,JPY,Leading Index (Aug),Low Volatility Expected,106.7,107.2,109.3
2024/10/07 02:00:00,GBP,Halifax House Price Index (YoY) (Sep),Moderate Volatility Expected,4.7%,,4.3%
2024/10/07 02:00:00,GBP,Halifax House Price Index (MoM) (Sep),Moderate Volatility Expected,0.3%,0.2%,0.3%
2024/10/07 02:00:00,EUR,German Factory Orders (MoM) (Aug),Moderate Volatility Expected,-5.8%,-1.9%,3.9%
2024/10/07 02:00:00,ZAR,Foreign Reserves (USD) (Sep),Low Volatility Expected,63.63B,,63.21B
2024/10/07 02:00:00,ZAR,Net FX Reserves (USD) (Sep),Low Volatility Expected,61.029B,,60.141B
2024/10/07 02:45:00,EUR,French Reserve Assets Total (Sep),Low Volatility Expected,"260,783.0M",,"254,092.0M"
2024/10/07 02:50:00,CNY,FX Reserves (USD) (Sep),Low Volatility Expected,3.316T,3.300T,3.288T
2024/10/07 03:00:00,CHF,Foreign Reserves (USD) (Sep),Low Volatility Expected,715.6B,,693.9B
2024/10/07 03:25:00,EUR,German Buba Balz Speaks,Moderate Volatility Expected,,,
2024/10/07 03:45:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2024/10/07 04:30:00,GBP,Mortgage Rate (GBP) (Sep),Moderate Volatility Expected,7.69%,,7.83%
2024/10/07 04:30:00,HKD,Foreign Reserves (USD) (Sep),Low Volatility Expected,422.80B,,423.50B
2024/10/07 04:30:00,EUR,Sentix Investor Confidence (Oct),Low Volatility Expected,-13.8,-14.6,-15.4
2024/10/07 05:00:00,SGD,Foreign Reserves USD (MoM) (Sep),Low Volatility Expected,389.8B,,384.6B
2024/10/07 05:00:00,EUR,Retail Sales (YoY) (Aug),Low Volatility Expected,0.8%,1.0%,-0.1%
2024/10/07 05:00:00,EUR,Retail Sales (MoM) (Aug),Low Volatility Expected,0.2%,0.2%,0.0%
2024/10/07 06:00:00,EUR,Eurogroup Meetings,Moderate Volatility Expected,,,
2024/10/07 07:00:00,BRL,IGP-DI Inflation Index (MoM) (Sep),Low Volatility Expected,1.03%,,0.12%
2024/10/07 07:25:00,BRL,BCB Focus Market Readout,Low Volatility Expected,,,
2024/10/07 09:00:00,EUR,French 12-Month BTF Auction,Low Volatility Expected,2.746%,,2.714%
2024/10/07 09:00:00,EUR,French 3-Month BTF Auction,Low Volatility Expected,3.167%,,3.250%
2024/10/07 09:00:00,EUR,French 6-Month BTF Auction,Low Volatility Expected,3.016%,,3.028%
2024/10/07 09:00:00,BRL,Auto Production (MoM) (Aug),Low Volatility Expected,-11.4%,,5.2%
2024/10/07 09:00:00,BRL,Auto Sales (MoM) (Aug),Low Volatility Expected,-0.4%,,-1.6%
2024/10/07 10:00:00,USD,CB Employment Trends Index (Sep),Low Volatility Expected,108.48,,109.54
2024/10/07 10:30:00,EUR,German Buba President Nagel Speaks,Moderate Volatility Expected,,,
2024/10/07 11:30:00,USD,3-Month Bill Auction,Low Volatility Expected,4.550%,,4.500%
2024/10/07 11:30:00,USD,6-Month Bill Auction,Low Volatility Expected,4.305%,,4.215%
2024/10/07 13:00:00,USD,FOMC Member Bowman Speaks,Moderate Volatility Expected,,,
2024/10/07 13:50:00,USD,FOMC Member Kashkari Speaks,Moderate Volatility Expected,,,
2024/10/07 15:00:00,USD,Consumer Credit (Aug),Moderate Volatility Expected,8.93B,11.80B,26.63B
2024/10/07 18:00:00,USD,FOMC Member Bostic Speaks,Moderate Volatility Expected,,,
2024/10/07 19:00:00,KRW,Current Account (Aug),Low Volatility Expected,6.60B,,8.97B
2024/10/07 19:01:00,GBP,BRC Retail Sales Monitor (YoY) (Sep),Moderate Volatility Expected,1.7%,0.8%,0.8%
2024/10/07 19:30:00,AUD,Westpac Consumer Sentiment (Oct),Low Volatility Expected,6.2%,,-0.5%
2024/10/07 19:30:00,JPY,Household Spending (YoY) (Aug),Moderate Volatility Expected,-1.9%,-2.6%,0.1%
2024/10/07 19:30:00,JPY,Household Spending (MoM) (Aug),Moderate Volatility Expected,2.0%,0.5%,-1.7%
2024/10/07 19:30:00,JPY,Overall wage income of employees (Aug),Low Volatility Expected,3.0%,3.0%,3.4%
2024/10/07 19:30:00,JPY,Overtime Pay (YoY) (Aug),Low Volatility Expected,2.60%,-2.50%,-0.20%
2024/10/07 19:50:00,JPY,Adjusted Current Account (Aug),Moderate Volatility Expected,3.02T,2.43T,2.80T
2024/10/07 19:50:00,JPY,Current Account n.s.a. (Aug),Moderate Volatility Expected,3.804T,2.921T,3.193T
2024/10/07 20:30:00,AUD,ANZ Job Advertisements (MoM),Low Volatility Expected,1.6%,,-1.8%
2024/10/07 20:30:00,AUD,RBA Meeting Minutes,Moderate Volatility Expected,,,
2024/10/07 20:30:00,AUD,NAB Business Confidence (Sep),Moderate Volatility Expected,-2,,-5
2024/10/07 20:30:00,AUD,NAB Business Survey (Sep),Low Volatility Expected,7,,3
2024/10/07 23:35:00,JPY,30-Year JGB Auction,Low Volatility Expected,2.152%,,2.043%
2024/10/08 01:00:00,JPY,Economy Watchers Current Index (Sep),Low Volatility Expected,47.8,49.3,49.0
2024/10/08 02:00:00,EUR,German Industrial Production (MoM) (Aug),Moderate Volatility Expected,2.9%,0.8%,-2.9%
2024/10/08 02:00:00,EUR,German Industrial Production (YoY) (Aug),Low Volatility Expected,-2.51%,,-5.81%
2024/10/08 02:45:00,EUR,French Current Account (Aug),Low Volatility Expected,-0.60B,,0.00B
2024/10/08 02:45:00,EUR,French Exports (Aug),Low Volatility Expected,49.7B,,49.5B
2024/10/08 02:45:00,EUR,French Imports (Aug),Low Volatility Expected,57.0B,,55.5B
2024/10/08 02:45:00,EUR,French Trade Balance (Aug),Low Volatility Expected,-7.4B,-5.5B,-6.0B
2024/10/08 03:00:00,USD,FOMC Member Kugler Speaks,Low Volatility Expected,,,
2024/10/08 03:00:00,EUR,ECB's Schnabel Speaks,Moderate Volatility Expected,,,
2024/10/08 04:50:00,EUR,Spanish 3-Month Letras Auction,Low Volatility Expected,3.054%,,2.822%
2024/10/08 06:00:00,USD,NFIB Small Business Optimism (Sep),Low Volatility Expected,91.5,92.0,91.2
2024/10/08 06:00:00,EUR,ECOFIN Meetings,Low Volatility Expected,,,
2024/10/08 06:00:00,EUR,Eurogroup Meetings,Moderate Volatility Expected,,,
2024/10/08 06:15:00,EUR,ECB McCaul Speaks,Moderate Volatility Expected,,,
2024/10/08 08:30:00,USD,Exports (Aug),Moderate Volatility Expected,271.80B,,266.60B
2024/10/08 08:30:00,USD,Imports (Aug),Moderate Volatility Expected,342.20B,,345.40B
2024/10/08 08:30:00,USD,Trade Balance (Aug),Moderate Volatility Expected,-70.40B,-70.10B,-78.90B
2024/10/08 08:30:00,CAD,Exports (Aug),Low Volatility Expected,64.31B,,64.94B
2024/10/08 08:30:00,CAD,Imports (Aug),Low Volatility Expected,65.41B,,65.22B
2024/10/08 08:30:00,CAD,Trade Balance (Aug),Moderate Volatility Expected,-1.10B,-0.40B,-0.29B
2024/10/08 08:55:00,USD,Redbook (YoY),Low Volatility Expected,5.4%,,5.3%
2024/10/08 10:10:00,USD,IBD/TIPP Economic Optimism (Oct),Low Volatility Expected,46.9,47.2,46.1
2024/10/08 11:30:00,USD,Atlanta Fed GDPNow (Q3),Moderate Volatility Expected,3.2%,2.5%,2.5%
2024/10/08 12:00:00,USD,EIA Short-Term Energy Outlook,Moderate Volatility Expected,,,
2024/10/08 12:45:00,USD,FOMC Member Bostic Speaks,Moderate Volatility Expected,,,
2024/10/08 13:00:00,USD,3-Year Note Auction,Moderate Volatility Expected,3.878%,,3.440%
2024/10/08 13:00:00,EUR,German Buba Balz Speaks,Moderate Volatility Expected,,,
2024/10/08 13:00:00,EUR,German Buba Mauderer Speaks,Moderate Volatility Expected,,,
2024/10/08 13:00:00,EUR,German Buba President Nagel Speaks,Moderate Volatility Expected,,,
2024/10/08 16:00:00,USD,Fed Collins Speaks,Low Volatility Expected,,,
2024/10/08 16:30:00,USD,API Weekly Crude Oil Stock,Moderate Volatility Expected,10.900M,1.950M,-1.458M
2024/10/08 19:00:00,JPY,Reuters Tankan Index (Oct),Low Volatility Expected,7,,4
2024/10/08 19:30:00,USD,Fed Governor Jefferson Speaks,Low Volatility Expected,,,
2024/10/08 20:00:00,AUD,RBA Assist Gov Kent Speaks,Moderate Volatility Expected,,,
2024/10/08 21:00:00,NZD,RBNZ Interest Rate Decision,High Volatility Expected,4.75%,4.75%,5.25%
2024/10/08 21:00:00,NZD,RBNZ Rate Statement,Moderate Volatility Expected,,,
2024/10/09 00:30:00,INR,Cash Reserve Ratio,Low Volatility Expected,4.50%,,4.50%
2024/10/09 00:30:00,INR,Interest Rate Decision,Moderate Volatility Expected,6.50%,6.50%,6.50%
2024/10/09 00:30:00,INR,Reverse REPO Rate,Low Volatility Expected,3.35%,,3.35%
2024/10/09 00:30:00,INR,RBI Monetary and Credit Information Review,Low Volatility Expected,,,
2024/10/09 02:00:00,EUR,German Exports (MoM) (Aug),Low Volatility Expected,1.3%,-1.0%,1.7%
2024/10/09 02:00:00,EUR,German Imports (MoM) (Aug),Low Volatility Expected,-3.4%,-2.5%,5.3%
2024/10/09 02:00:00,EUR,German Trade Balance (Aug),Moderate Volatility Expected,22.5B,18.9B,16.9B
2024/10/09 02:00:00,JPY,Machine Tool Orders (YoY) (Sep),Low Volatility Expected,-6.5%,,-3.5%
